cleanchord-A.wav,0.2717146575450897,0.000765524513553828,25.783472521352735,8.20786147729622,31.591796875,0.033203125,-341.3836975097656,-22.132068634033203,-90.81029510498047,-5.797181129455566,32.43640899658203,8.282621383666992,1.5520333051681519,5.746260643005371,-6.7571492195129395,-6.8119001388549805,6.773337364196777,1.5802478790283203,-4.3832197189331055,9.02765941619873,7.442528247833252,-14.133708953857422,-11.21525764465332,9.915410995483398,7.726552963256836,-3.6161580085754395,A_Major
cleanchord-Am.wav,0.4315340220928192,0.0007459046319127083,25.905625496998727,7.794637762331232,32.2265625,0.04150390625,-355.22308349609375,-38.63310241699219,-97.72550964355469,1.528888463973999,43.367889404296875,22.77434730529785,4.139801979064941,-7.319491863250732,-7.699483871459961,3.8788156509399414,1.219679594039917,-9.908740997314453,-3.7537426948547363,0.152493417263031,-9.282041549682617,-2.6704652309417725,9.685848236083984,-5.219078063964844,-21.031095504760742,-8.453911781311035,A_Minor
cleanchord-B.wav,0.37871918082237244,0.0004100551304873079,22.79144839594342,8.313744814943105,30.37109375,0.02099609375,-414.2088623046875,5.121675491333008,-86.62464904785156,-24.628311157226562,13.64998722076416,13.447200775146484,8.29259967803955,-1.6485211849212646,-11.602773666381836,-8.252290725708008,1.5853831768035889,6.279193878173828,-0.3446533679962158,-14.096229553222656,-18.938262939453125,-6.7350969314575195,6.3624958992004395,5.164787292480469,-4.240896224975586,-4.450461387634277,B_Major
cleanchord-Bm.wav,0.31863483786582947,0.00039562059100717306,23.04986239309855,8.372227073487412,31.0546875,0.0302734375,-406.88824462890625,5.3447465896606445,-88.52268981933594,-30.10706901550293,8.55532455444336,11.5662841796875,5.934510231018066,-6.338370323181152,-8.556901931762695,2.7647294998168945,4.331620216369629,-3.8444528579711914,-6.300979137420654,-5.84338903427124,-2.898057460784912,0.16857272386550903,-3.5478830337524414,-8.927827835083008,-4.497697830200195,1.2193464040756226,B_Minor
cleanchord-C.wav,0.3312430679798126,0.0003303673292975873,22.9166386315732,8.618668929831657,29.98046875,0.0224609375,-424.4376525878906,10.88868522644043,-77.74205780029297,-10.652887344360352,28.00600242614746,20.414167404174805,3.3047313690185547,-12.43853759765625,-15.417016983032227,-1.1489088535308838,10.162278175354004,5.964469909667969,-6.364498138427734,-8.907785415649414,2.6443512439727783,6.244991302490234,-4.152252674102783,-8.634521484375,-7.006168842315674,-9.978076934814453,C_Major
cleanchord-Cm.wav,0.5475857853889465,0.000387338746804744,23.91051972690297,9.377630337189053,32.71484375,0.02490234375,-381.80804443359375,-0.4449566900730133,-75.18103790283203,-18.21845245361328,11.44590950012207,14.45331859588623,12.948339462280273,-1.9366357326507568,-9.177526473999023,-0.5603450536727905,-1.2270689010620117,-4.613191604614258,-1.0056397914886475,-10.001200675964355,-16.7445068359375,2.3979458808898926,13.292266845703125,-4.0757598876953125,-8.908339500427246,6.257491588592529,C_Minor
cleanchord-D.wav,0.43206968903541565,0.00030300513026304543,23.5018559894615,8.167821951941088,29.8828125,0.02197265625,-444.9617919921875,5.164615631103516,-83.81658935546875,-2.466237783432007,43.22437286376953,18.926759719848633,-7.806878089904785,-18.898723602294922,-19.424415588378906,-4.026093006134033,8.795112609863281,-0.03388532996177673,-14.46849536895752,-12.953692436218262,-0.47211337089538574,7.399975776672363,7.139226913452148,2.5926895141601562,-0.6871012449264526,-1.9947876930236816,D_Major
cleanchord-Dm.wav,0.30518582463264465,0.00041976143256761134,23.689120069112548,8.802358074080107,31.689453125,0.02294921875,-409.2908630371094,-2.6630544662475586,-74.9810791015625,-9.4069242477417,30.67660140991211,22.612398147583008,-1.910792350769043,-8.765134811401367,16.252044677734375,30.575685501098633,9.900580406188965,-9.399242401123047,-11.760228157043457,-12.277334213256836,-2.720259189605713,11.753228187561035,4.685422420501709,-5.761908531188965,4.626584529876709,6.093264579772949,D_Minor
cleanchord-E.wav,0.22081641852855682,0.00025632523465901613,23.09925075701616,9.106993921525959,30.322265625,0.02734375,-457.8255310058594,45.9579963684082,-79.25257110595703,7.065380096435547,43.0372314453125,-8.77570629119873,-1.059086799621582,17.96643829345703,-12.940034866333008,-7.678653717041016,26.920093536376953,9.062047958374023,-14.343685150146484,-4.895890235900879,-14.034000396728516,-25.98044204711914,-3.2643094062805176,7.478196144104004,-5.026246547698975,-1.083252191543579,E_Major
cleanchord-Em.wav,0.25514349341392517,0.00022912122949492186,22.636372042491374,9.09442295506093,29.19921875,0.0205078125,-456.4537353515625,28.954345703125,-71.71500396728516,-7.873981952667236,24.789283752441406,3.9981656074523926,-5.25614070892334,8.26803207397461,6.228731632232666,-14.299509048461914,-17.400409698486328,2.6768226623535156,8.581428527832031,-6.375694274902344,-14.147689819335938,-9.230850219726562,-0.5884002447128296,4.805559158325195,1.4776115417480469,-3.082054853439331,E_Minor
cleanchord-F.wav,0.23536717891693115,0.0008293393766507506,23.363348668698777,7.829554174777814,28.80859375,0.03369140625,-347.792724609375,28.819252014160156,-88.72613525390625,0.1542763113975525,33.238746643066406,-6.915983200073242,-13.353843688964844,3.313121795654297,2.821943521499634,6.102418899536133,17.564136505126953,7.273587226867676,-15.984959602355957,-19.612903594970703,-3.7119154930114746,3.7362747192382812,0.10493810474872589,-0.32321542501449585,3.455690860748291,2.0850138664245605,F_Major
cleanchord-Fm.wav,0.2189040333032608,0.0006685025873593986,25.050955466647096,8.263251046836338,30.712890625,0.02783203125,-386.00762939453125,9.585376739501953,-66.42498016357422,32.667884826660156,30.790172576904297,-30.766361236572266,-27.578876495361328,16.06570053100586,24.929828643798828,-0.6463075280189514,-17.898767471313477,-6.165549278259277,9.01605224609375,1.02858567237854,-9.925699234008789,-0.00931251049041748,6.997716903686523,-3.9098470211029053,-9.721597671508789,-4.655892372131348,F_Minor
cleanchord-G.wav,0.4188847541809082,0.00036867830203846097,24.816462128246968,9.129826123731709,33.056640625,0.0244140625,-386.9990539550781,-10.865224838256836,-82.49977111816406,-12.21335506439209,9.659616470336914,-6.089415550231934,-5.5709381103515625,8.563196182250977,16.022701263427734,2.3426008224487305,-21.999967575073242,-22.64652442932129,-4.029648780822754,1.161293625831604,-0.44105851650238037,2.6365127563476562,-1.4850988388061523,-5.079457759857178,3.5128674507141113,3.7694664001464844,G_Major
cleanchord-Gm.wav,0.3292188346385956,0.0005591191002167761,26.126480036873218,7.86314299514653,32.080078125,0.03271484375,-379.8992004394531,-28.919578552246094,-97.12225341796875,2.4562549591064453,31.434362411499023,-0.6147030591964722,-8.25874137878418,-0.05605950951576233,3.4769840240478516,2.9280753135681152,-7.750542163848877,-16.82909393310547,-7.993304252624512,-1.7641650438308716,-2.6675069332122803,6.736102104187012,8.35614013671875,-12.670056343078613,-21.032672882080078,-6.888209342956543,G_Minor
